Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Marquez Valdes-Scantling (11239492),Marquez Valdes-Scantling,11239492,WR/FLEX,3000,MIN@GB 09/16/2018 01:00PM ET,GB,0
WR,J'Mon Moore (11239494),J'Mon Moore,11239494,WR/FLEX,3000,MIN@GB 09/16/2018 01:00PM ET,GB,0
WR,Stacy Coley (11239562),Stacy Coley,11239562,WR/FLEX,3000,MIN@GB 09/16/2018 01:00PM ET,MIN,0
WR,Brandon Zylstra (11239564),Brandon Zylstra,11239564,WR/FLEX,3000,MIN@GB 09/16/2018 01:00PM ET,MIN,0
RB,Zach Line (11239264),Zach Line,11239264,RB/FLEX,3000,CLE@NO 09/16/2018 01:00PM ET,NO,0
WR,Rashard Higgins (11239514),Rashard Higgins,11239514,WR/FLEX,3000,CLE@NO 09/16/2018 01:00PM ET,CLE,4.8
WR,Damion Ratley (11239566),Damion Ratley,11239566,WR/FLEX,3000,CLE@NO 09/16/2018 01:00PM ET,CLE,0
WR,Derrick Willies (11239568),Derrick Willies,11239568,WR/FLEX,3000,CLE@NO 09/16/2018 01:00PM ET,CLE,0
WR,Tommylee Lewis (11239570),Tommylee Lewis,11239570,WR/FLEX,3000,CLE@NO 09/16/2018 01:00PM ET,NO,0
WR,Antonio Callaway (11239596),Antonio Callaway,11239596,WR/FLEX,3000,CLE@NO 09/16/2018 01:00PM ET,CLE,0
TE,David Njoku (11239642),David Njoku,11239642,TE/FLEX,3000,CLE@NO 09/16/2018 01:00PM ET,CLE,4.3
RB,Nick Bellore (11239206),Nick Bellore,11239206,RB/FLEX,3000,DET@SF 09/16/2018 04:05PM ET,DET,0
RB,Raheem Mostert (11239266),Raheem Mostert,11239266,RB/FLEX,3000,DET@SF 09/16/2018 04:05PM ET,SF,0
WR,Bradley Marquez (11239496),Bradley Marquez,11239496,WR/FLEX,3000,DET@SF 09/16/2018 04:05PM ET,DET,0
WR,Brandon Powell (11239498),Brandon Powell,11239498,WR/FLEX,3000,DET@SF 09/16/2018 04:05PM ET,DET,0
WR,Richie James Jr. (11239572),Richie James Jr.,11239572,WR/FLEX,3000,DET@SF 09/16/2018 04:05PM ET,SF,0
WR,Victor Bolden Jr. (11239574),Victor Bolden Jr.,11239574,WR/FLEX,3000,DET@SF 09/16/2018 04:05PM ET,SF,0
