Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Bailey Rogers (11356096),Bailey Rogers,11356096,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,SCAR,0
WR,Josh Vann (11356099),Josh Vann,11356099,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,SCAR,3.95
WR,Kyle Markway (11356102),Kyle Markway,11356102,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,SCAR,1.7
WR,Joe Thomas (11356105),Joe Thomas,11356105,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,SCAR,0
WR,K.C. Crosby (11356108),K.C. Crosby,11356108,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,SCAR,3.07
WR,Chavis Dawkins (11356111),Chavis Dawkins,11356111,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,SCAR,0
WR,Jacob August (11356114),Jacob August,11356114,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,SCAR,0
WR,Caleb Jenerette (11356117),Caleb Jenerette,11356117,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,SCAR,0
WR,Evan Hinson (11356120),Evan Hinson,11356120,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,SCAR,0
WR,Chad Terrell (11356123),Chad Terrell,11356123,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,SCAR,0
WR,Kiel Pollard (11356126),Kiel Pollard,11356126,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,SCAR,4.3
WR,Trey Adkins (11356129),Trey Adkins,11356129,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,SCAR,0
WR,Patrick Reedy (11356132),Patrick Reedy,11356132,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,SCAR,0
WR,Darius Rush (11356135),Darius Rush,11356135,WR/FLEX/S-FLEX,3000,SCAR@UK 09/29/2018 07:30PM ET,SCAR,0
RB,Reagan Williams (11356157),Reagan Williams,11356157,RB/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,STAN,0
RB,Ben Snyder (11356160),Ben Snyder,11356160,RB/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,STAN,0
RB,Dorian Maddox (11356163),Dorian Maddox,11356163,RB/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,STAN,1.2
RB,Houston Heimuli (11356166),Houston Heimuli,11356166,RB/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,STAN,0
RB,Justus Woods (11356169),Justus Woods,11356169,RB/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,STAN,0.3
RB,Cameron McFarlane (11356172),Cameron McFarlane,11356172,RB/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,STAN,0
RB,Jay Symonds (11356175),Jay Symonds,11356175,RB/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,STAN,0
WR,Cameron Buzzell (11356193),Cameron Buzzell,11356193,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,STAN,0
WR,Tucker Fisk (11356196),Tucker Fisk,11356196,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,STAN,0
WR,Brycen Tremayne (11356199),Brycen Tremayne,11356199,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,STAN,0
WR,Taeveon Le (11356202),Taeveon Le,11356202,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,STAN,0
WR,Simi Fehoko (11356205),Simi Fehoko,11356205,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,STAN,0
WR,Scooter Harrington (11356208),Scooter Harrington,11356208,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,STAN,1.8
WR,Sidhart Krishnamurthi (11356211),Sidhart Krishnamurthi,11356211,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,STAN,0
WR,Harry Schwartz (11356214),Harry Schwartz,11356214,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,STAN,0
WR,Isaiah Brandt-Sims (11356217),Isaiah Brandt-Sims,11356217,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,STAN,0
WR,Donald Stewart (11356220),Donald Stewart,11356220,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,STAN,0
WR,Osiris St. Brown (11356223),Osiris St. Brown,11356223,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,STAN,4.73
WR,Michael Wilson (11356226),Michael Wilson,11356226,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,STAN,1.1
WR,Kyle McCombs (11356229),Kyle McCombs,11356229,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,STAN,0
RB,C'Bo Flemister (11356258),C'Bo Flemister,11356258,RB/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,ND,0
RB,Keenan Sweeney (11356261),Keenan Sweeney,11356261,RB/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,ND,0
RB,Cameron Ekanayake (11356264),Cameron Ekanayake,11356264,RB/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,ND,0
RB,Mick Assaf (11356267),Mick Assaf,11356267,RB/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,ND,0
